kdrama_id,drama_name,year,tot_eps,duration,aired_on,org_net
0ab6615beda745e8a6b77c300fc870d6,"Breakup Probation, A Week",2021,10,1800,Monday,SBS
18cbbf5af52c4b0983cee9baf0494bbc,I Know Because I've Tried It,2021,6,360,not found,not found
c82107ea1be748dea07929e3e9ae63fa,Times,2021,12,3600,"Saturday, Sunday",OCN
7dc2a52cdf954d8e9c24178ee0d00cbd,Vincenzo,2021,20,5100,"Saturday, Sunday",Netflix tvN
34534479dca14fdda51e20a6f78f429e,High! Touch,2021,6,240,Friday,Naver TV Cast
b547b2026b584d90be4cf510dca1d0d8,The Penthouse Season 2: War in Life,2021,13,4500,"Friday, Saturday",SBS
427e07e2d7034856b2c6ed86ee178155,Beyond Evil,2021,16,3900,"Friday, Saturday",jTBC
578788b0b2344a038e04115b937c94d5,The Girls Double Life,2021,8,1500,Friday,not found
3485111c20c74754837e53696895257a,Re: Search,2021,7,600,Thursday,not found
b137760ea2b54ae0bd5ec924830a3815,"Hello, Me!",2021,16,4200,"Wednesday, Thursday",KBS2 Netflix
a92768b597f34a17993e60124087d44f,Sisyphus: The Myth,2021,16,4200,"Wednesday, Thursday",jTBC Netflix
4ace8a3e3a0a4c7eb2a95d466facc135,Miss Monte-Cristo,2021,100,2100,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2
66080fcc6b454d4cafd123aa363c287a,River Where the Moon Rises,2021,20,3900,"Monday, Tuesday",KBS2 Viki ViuTV
f79dfced19f54e8b9b08b1c8621dbee1,I  Can See Your MBTI,2021,2,660,Saturday,SBS
5d4d07589b5b486f910e1f6db6aaef3e,Case Cell Division,2021,3,3600,Wednesday,DramaX
28e39a9a9e4849c0a82b075c603829dd,Love Scene Number,2021,8,3600,not found,MBC
d036b6d9b8124073ac587cef8bc31beb,L.U.C.A.: The Beginning,2021,12,4500,"Monday, Tuesday",tvN
53408ef633ad41638caca37504a01764,"Nineteen, Logout",2021,7,900,Sunday,not found
d51476291ff64b3484a498ecc72381dd,Save Me Oldie,2021,2,900,Saturday,SBS
9401db218c48456b971fda46bd6e6e8c,Replay: The Moment When It Starts Again,2021,10,840,"Tuesday, Friday",Daum Kakao TV
8effacb3dfa141a29cf666a139ce4b67,Rudyteen,2021,4,600,not found,not found
ac302dbf106d4ddc84b7d0d3afdef040,Convenience Store Fling,2021,6,720,Saturday,not found
b6473e59ce08406598cb37d44e10baf7,Love (ft. Marriage and Divorce),2021,16,4200,"Saturday, Sunday",Netflix TV Chosun
0d021ec371544ee99574e7a28f8238a2,To My Star,2021,9,900,Friday,Viki
39abdd09544b4ecf8a8036d74fd1b1c3,Nara's Marvelous Days,2021,6,900,Thursday,Naver TV Cast
dc1e52b911ba4e89b471f55cc5c52562,A Double Table,2021,10,720,not found,not found
66f9f06533b1447fbda11ab6d8d66674,Club Room B102,2021,15,360,"Monday, Thursday, Friday",Naver TV Cast
f188086f65644b21b1cb5de961de3036,She Would Never Know,2021,16,3900,"Monday, Tuesday",iQiyi jTBC
350287426cea48678d3d4dd43c8ca896,A Good Supper,2021,120,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC
4043734ca3a344ceaa5138361f7aafa9,100% Era,2021,8,900,Thursday,not found
f5feeaefe67f47e4ae7f75e3da1f8540,Back to the 2008,2021,10,600,Thursday,not found
4800507478324ec3aafcced0ca983ec9,Damn Good Company,2021,5,540,Saturday,not found
d83bd8a6502c4e90a16f48625a489f5f,Part-time Student,2021,3,420,not found,not found
9e8095dd79b2452b978c617e091ad4df,The Man of My Life,2020,6,960,Wednesday,Naver TV Cast
247df928bf364b9a99f1563d8f24216c,Color Rush,2020,8,900,"Wednesday, Thursday",LINE TV Viki ViuTV
8c3ab0366564445da7ca7d3c4e3e3c4a,A Love So Beautiful,2020,24,1200,"Monday, Thursday, Saturday",Daum Kakao TV Netflix
8f7aa83acae34ef39a70c7c4ab4dbf7d,Star With a Secret,2020,5,900,"Monday, Tuesday, Wednesday, Thursday, Sunday",not found
840f9e98ef8a4ac39de260bff9693484,Youtuber Class,2020,4,660,Sunday,Naver TV Cast vLive
2dc3113cf03f469ca70b9de878e8249e,Can I Step In?,2020,10,720,"Wednesday, Thursday",not found
91d549f97f2148d18cf72730229aad77,Half-Fifty,2020,8,1020,Wednesday,not found
2e404cf2bf0940d5b778813c183a0364,One Fine Week Season 2,2020,10,960,"Tuesday, Wednesday",Naver TV Cast vLive
3d34899c22a447b8b1013761d49fa63e,Lovestruck in the City,2020,17,1980,"Tuesday, Friday",Daum Kakao TV Netflix
a79fe2763247414cb10c917a9e765b54,300 Year-Old Class of 2020,2020,6,900,"Monday, Wednesday, Friday",Daum Kakao TV Naver TV Cast
0679eb9055a949f7bac39d0c5dda5597,Secret Royal Inspector,2020,16,4200,"Monday, Tuesday",iQiyi KBS2
cca98817a6e94fdc9ac5746eebefeb23,Lululala Pawn Shop,2020,7,720,Sunday,not found
4555d12062bb4cb19b8e1f9f4f6e628c,Sweet Home,2020,10,3120,Friday,Netflix
91748a0573f5478cbcf27a1b3237bc0e,Love Teenager,2020,8,420,Thursday,not found
23b9bec729a5421ca206455b91aa2706,The Dolphin in the Little Mermaid,2020,10,420,Wednesday,not found
67783adfeb9648e695bbd55910056553,Run On,2020,16,4200,"Wednesday, Thursday",jTBC Netflix
a08fdfd35b0548968a01d109ae9737d8,Color Prison,2020,9,420,not found,not found
604d1bed78974af1bd4ff81e3162e0d3,Mr. Queen,2020,20,4500,"Saturday, Sunday",tvN
a021b0023c9e443ea1ad484704acb19b,Hush,2020,16,4200,"Friday, Saturday",iQiyi jTBC
483eecf8ba474fe0a765985acb0a7ec6,Growing Season,2020,12,1200,"Thursday, Friday",Naver TV Cast vLive
c94889cc5dff4d89bd8bc2711dcae08c,True Beauty,2020,16,4500,"Wednesday, Thursday",tvN
cf8e0db8e21a4ca3a80be555baa0cab3,No Going Back Romance,2020,10,720,"Tuesday, Wednesday",Naver TV Cast vLive
3207a7aab81a42d49d024ef616f4d254,Wish You: Your Melody From My Heart,2020,8,600,Friday,Viki
2e42b292b8fa4582a81fdc1157c6809c,It's Okay to Be Sensitive Season 3,2020,8,900,"Thursday, Saturday",Naver TV Cast tvN
421c7fbf4b614e17b351d53be7a23dc9,"Cheat On Me, if You Can",2020,16,3900,"Wednesday, Thursday",KBS2
e0fffafb8be94fe3a0d55b1fa0139ede,Awaken,2020,16,4200,"Monday, Tuesday",tvN
1451ba78193e4698baa2f1c448e57fa6,The Uncanny Counter,2020,16,4200,"Saturday, Sunday",Netflix OCN
2e1aca688c9841c0bee90d93c73ef4a7,Cramped Love,2020,3,600,"Wednesday, Friday",not found
46714b63e86a4c9da4ce99db644766eb,"No, Thank You",2020,12,1200,Saturday,Daum Kakao TV
a2e849e0bffe4d26ba76ee8481eb0769,The Goddess of Revenge,2020,16,3720,"Saturday, Sunday",TV Chosun
1ad412f3b99e4e27b601718626db39aa,Can You Deliver Time?,2020,8,900,Friday,not found
c201b212c00b430c9f9bf0bbd79d8557,Real:Time:Love Season 4,2020,8,1020,Friday,Naver TV Cast vLive
ce5573081c9b4b86bb581f2e1f986e56,Live On,2020,8,3780,Tuesday,jTBC Naver TV Cast Viki
d0cd52c9005148f88f81010809c31160,Meal Kid,2020,10,not found,"Monday, Tuesday, Wednesday, Thursday, Friday",Naver TV Cast
94fe44b233a64c1c9506895d7c0ad3b1,Cha Ta Gong In,2020,4,900,"Tuesday, Friday",not found
dd520d61fe57472d8c35fe557b73e508,The Mermaid Prince: The Beginning,2020,10,840,"Wednesday, Thursday",not found
7dc76aa48d7646bbb5ca10e240bee66f,Please Don't Date Him,2020,10,3600,Tuesday,MBC MBC every1
ed5b04ddba664fbdaedf22a7e88a2404,"If in Love, Choose an Ordinance?!",2020,12,600,not found,not found
093a3654b42c4bc58b3a80671b723ece,Super Smart Quiz Show,2020,5,900,Wednesday,not found
4471f3b86f334396adbc59a8c28d4fda,Birthcare Center,2020,8,3900,"Monday, Tuesday",tvN
5d0381c6a2eb4786917c31f262ce3d3b,Scene and Box: Season of Love,2020,4,420,not found,not found
154d6709ca454a0db55df903436fffc0,Discipline Z: Vampire,2020,6,1200,Friday,not found
a74a9caa8dd749b8a4c4c2c2561f2d1f,Delayed Justice,2020,20,3900,"Friday, Saturday",SBS
4018e6e514534e0e845e4448162b9f56,"Please, Summer",2020,8,720,"Thursday, Sunday",Channel A
fa7fbcf185cc4b76be110e95cdc2725b,Love Assistant,2020,10,480,Wednesday,not found
bef42f6ac3c14d75994a821ee26f06fe,Phoenix 2020,2020,120,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS
6c7be530342540a19647276c65b47b5b,Kairos,2020,16,4200,"Monday, Tuesday",MBC
f6dd5986e43842e3a6497e1aa92c708b,The Penthouse: War in Life,2020,21,5100,"Monday, Tuesday",SBS
ccff92d3476044609465005d30191cc4,Daily Moon's,2020,9,900,Friday,not found
b1847c18db9446998f0b38e09cd5e884,My YouTube Diary Season 2,2020,8,720,Friday,Tooniverse
13f4485003f24beca9d475844d4520fe,My Wonderful Roommate 2,2020,10,900,Thursday,not found
41d0dac5151a4d6a9fbfcb17fac66cee,The Spies Who Loved Me,2020,16,4200,"Wednesday, Thursday",iQiyi MBC
0305a24952e242d3b56931b7f334d9ec,Start-Up,2020,16,5100,"Saturday, Sunday",Netflix tvN
2ce12bdc90384754aab7923cbc0b24df,Search,2020,10,3600,"Saturday, Sunday",OCN
97b82e2d68d849aeaafe26b9c03c9177,Intern Z,2020,6,720,"Wednesday, Thursday",Naver TV Cast vLive
2c673929a5e64bee9a0c8de837fdd621,Tell Me You've Changed,2020,4,480,Tuesday,not found
fb9a7643a47940659d6b2b4a50bfd368,Single & Ready to Mingle,2020,8,900,"Tuesday, Wednesday",not found
c6326267a2ad4b0bb1e59e60525b5737,No Matter What,2020,120,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1
a1564c68793645b5ba108cf1c8c1f207,My Fuxxxxx Romance,2020,6,900,"Thursday, Sunday",Naver TV Cast vLive
e29e6bf5d676400f8c1cda705f6dcf12,Scene and Box Season 2,2020,3,360,not found,not found
637640c243434bcc9f9eca983a3fa4ca,Third Person Dating Perspective,2020,3,720,not found,MBC Naver TV Cast
b0f6c7f601da4e9c94ebaeda7026884d,Sugar Coating,2020,6,540,Thursday,not found
c0d40cf7af0d43ce973e7bd313917a92,Private Lives,2020,16,4500,"Wednesday, Thursday",jTBC Netflix
7b6910f282ff44fb87e712741d34adb6,Do Do Sol Sol La La Sol,2020,16,3780,"Wednesday, Thursday",KBS2 Netflix
b111d3b06cb540d5b8fe7f48220e7325,Tale of the Nine-Tailed,2020,16,4200,"Wednesday, Thursday",tvN
9e124877343d4de99a38c88533227540,Everywhere and Nowhere,2020,3,900,"Tuesday, Wednesday, Thursday",not found
f63cabb4f05f44c09aa9eeb06d86a3d7,My Dangerous Wife,2020,16,4200,"Monday, Tuesday",MBN
af98fb749a9e4c36860a6c7d69c31888,Special Record on Earth,2020,10,600,not found,not found
55eb6c8963ec4ebc9b7bfa09116b3848,Yeokkeuni,2020,5,480,Tuesday,not found
f7a00d12cf2249fcbc3e254a44cc44b8,More Than Friends,2020,16,4080,"Friday, Saturday",jTBC Viki
49f2d0c965754bddb0da5f1b26a2ceb0,The School Nurse Files,2020,6,3060,Friday,Netflix
31f0ed457f9e4989966116dc6ba7a0d0,Zombie Detective,2020,24,1800,"Monday, Tuesday",KBS2
d16ff503ce6a4623a631eaeb99e49e15,18 Again,2020,16,4200,"Monday, Tuesday",jTBC
10065a2d8ccf44cdaa5aee6b5127ebe4,Homemade Love Story,2020,100,2100,"Saturday, Sunday",KBS2
5a4c9c9cf19c49eabf0ceee9e80eecd0,Mr. Heart,2020,8,660,Friday,Viki
ff398f9052324ef0b0a23eea443e026b,Romance Bible,2020,8,900,Tuesday,tvN
4a2e3d8c5bef496b9b78c2a4fb5ab8c9,Let Me Off the Earth,2020,45,780,Friday,Naver TV Cast vLive
0d775b66744b46f7942c0a4300dbabb9,"So Handsome Man, Si Bel Homme",2020,14,300,Friday,Daum Kakao TV
ccdcb57f2b6b41dcbc16190a351da59a,The Police,2020,7,660,Friday,not found
d28d94162dd74b8399bbb257f01142a3,Dalgona,2020,4,780,Wednesday,Naver TV Cast
041c25d190f940e39ba4b17d69832294,A Man in a Veil,2020,105,2100,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2
4a35ab09034241f7ba1e9716bbe44458,Record of Youth,2020,16,4500,"Monday, Tuesday",Netflix tvN
6f03d3476dd84430962269a813bc45c8,Scene and Box,2020,4,300,not found,not found
0de1c111cacc463eb4c22b85e3fbc204,LOVE-Imong Season 2,2020,7,780,Friday,not found
3231af55a857412cab34a466b574c085,Lie After Lie,2020,16,4140,"Friday, Saturday",Channel A
3fdd7d5a81264267acfc17e457059ac4,Love Revolution,2020,30,1260,"Thursday, Sunday",Daum Kakao TV Viki
7cc1983251ea4f3796ec6b54a12838bb,Amanza,2020,10,900,Tuesday,Daum Kakao TV
9392de92dd474d3fb1fddb89e7ec02cd,Do You Like Brahms?,2020,16,3900,"Monday, Tuesday",SBS
424fef5faad5478589a16375968ab42e,Missing: The Other Side,2020,12,4200,"Saturday, Sunday",OCN
61b5e005c1b04b428adbabeb0eb8fda5,Dok Go Bin Is Updating,2020,12,600,"Friday, Sunday",not found
3c4ad59c2a694f08976fa848135d9eb1,Alice,2020,16,4200,"Friday, Saturday",SBS
91f9e65ba40245e0b4b37c37d1621814,"Legally, Dad",2020,6,720,Thursday,not found
847d045c26ca42328c84fc9bf6b817b9,Wannabe U,2020,6,720,Wednesday,Naver TV Cast
0a96c51b1efb433e96ebb94915c2ffa3,Goedam,2020,8,600,Thursday,Netflix
2a735258da964dfb827bf8678af3e583,When I Was the Most Beautiful,2020,32,2100,"Wednesday, Thursday",MBC
6ed67d02a378436b838b17e8d06a437b,Twenty-Twenty,2020,20,1560,"Wednesday, Saturday",jTBC Naver TV Cast vLive
e9ce9749c8b34842876293d0908fb20d,Stranger Season 2,2020,16,3720,"Saturday, Sunday",Netflix tvN
ae2ff6434018426aa63e849e4baeca98,Real:Time:Love Season 3,2020,8,900,Friday,Naver TV Cast vLive
55066cc316844e9eae041af8c615ffe8,Café Kilimanjaro,2020,10,900,Thursday,not found
445f36d15648484ca4e131335840a38f,You I Didn't Know,2020,3,480,not found,not found
ed201ccb756a4617ab7cee4da5dbb68b,Lonely Enough to Love,2020,10,3600,Tuesday,MBC every1
04e158716fb749b4bb0e795add0800f5,Something Music Season 2,2020,9,540,Monday,Naver TV Cast
9f1b7b541f214cd09e8a0b1103b3f6ad,Pure Melo District,2020,4,840,Sunday,vLive
e980db93226a47f1b134f3980d486241,My Mukbang Diary,2020,8,480,Friday,Tooniverse
2a278dc8a6f44a9dae4fd120bf5a2f31,Hanging On,2020,10,1800,"Friday, Saturday",jTBC
af2acd90b8f541acbba8a5d29cff3889,The Colors of Our Time,2020,4,900,Thursday,Naver TV Cast
c1d3c683bc67477596c61595997a18df,Flower of Evil,2020,16,4200,"Wednesday, Thursday",tvN
f257b4dd29944223b71747f0c93dd9e6,Kiss Goblin,2020,12,720,"Tuesday, Thursday",Naver TV Cast vLive
31c68309051843108270a88b67d29627,CHIP-IN,2020,8,3600,"Wednesday, Thursday",MBC
4466b9a73e524330857d369b9f00f104,Trap,2019,7,4200,"Saturday, Sunday",OCN
c351262ceb2d4e94833ff3448ea77aa5,Train,2020,12,3600,"Saturday, Sunday",OCN
9dd54065ee7a45ddb1b23686eeea00c8,Graceful Friends,2020,17,4200,"Friday, Saturday",jTBC
a1d7f29ec1524275ab2911a50746ea57,The Reason I Hate You,2020,3,480,not found,not found
b965d67bd58542718fbabb6c80fb3877,She Knows Everything,2020,4,4200,"Wednesday, Thursday",MBC
214d4e95f54e442fa70baa93670bbc2d,Was It Love?,2020,16,4200,"Wednesday, Thursday",jTBC Netflix
39915a954d644e429accedae4250c315,Almost Famous,2020,16,900,Tuesday,Naver TV Cast
bbd34e01d1c04af79446a2e04ca582d4,To All The Guys Who Loved Me,2020,32,2100,"Monday, Tuesday",KBS2
dd4c4da22cd144079c4e92ba4d587176,The Good Detective,2020,16,4200,"Monday, Tuesday",jTBC
185983c1b1524fc5b1e309b298dcbc31,Today Office Tomorrow Romance,2020,10,600,Wednesday,not found
3419e4e7cea14a8cbba18da081d18664,Into the Ring,2020,32,2100,"Wednesday, Thursday",KBS2
7a5613af7945483db1ee366f87ff5aac,King of Convenience,2020,10,600,Tuesday,not found
f5844ec7753e40308a9fa0a3c14eecce,My Wonderful Life,2020,127,2100,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC
41bd4397c1b946f49bb899fdb3ea296b,Pop Out Boy!,2020,10,900,"Thursday, Sunday",MBC
bc061e4438954207b80a9b9f12fe6eef,How to Deal With First Love,2020,12,900,not found,Naver TV Cast
3242a1ff2fee4743bd65402415b4995f,It's Okay to Not Be Okay,2020,16,4500,"Saturday, Sunday",Netflix tvN
8f127982159d4a44bf844c40228975e5,Backstreet Rookie,2020,16,4200,"Friday, Saturday",iQiyi SBS
a47e27a86b4f4be6ba8ec716da4c2207,Sometoon 2020,2020,10,720,"Tuesday, Wednesday",not found
12c6f06e32d645ff96419cc36acea188,In Your Dream,2020,8,600,Monday,Genie TV
4d9784e5598e43449955a5b89e002ade,IN-SEOUL Season 2,2020,12,900,"Tuesday, Friday",jTBC Naver TV Cast vLive
34452fb66b33423e9b885500894abc31,Ga Doo Ri’s Sushi Restaurant,2020,12,1080,"Tuesday, Thursday",Naver TV Cast vLive
d93bb607bda64f3ca4470c3f2d4c8150,LOVE up-date,2020,8,420,not found,not found
34aef3217ed54b51abf6dd05a2ba8a7e,Thumbs Up Feeds Me,2020,10,900,Thursday,Naver TV Cast
caa6f6a64ef240f98798ca4aaaa05aa4,Phantom the Secret Agent,2020,4,660,Thursday,Naver TV Cast
bc61bfbb472b423eb2acdd8c16863230,My Boss Is a Million YouTuber,2020,11,900,"Wednesday, Thursday",Naver TV Cast
480b8a8a4a434c0fa86efbe129fb4119,My Unfamiliar Family,2020,16,4500,"Monday, Tuesday",tvN
9ccc14c62ca846b18950e2f755e76e1c,A Ticket to India,2020,6,780,Sunday,not found
2077b3ccea1e46019d0a3c94f36f26f5,Sweet Munchies,2020,12,3900,"Monday, Tuesday",jTBC Viki
bcbbb1c07d404701975e1a82df51eb2e,Dinner Mate,2020,32,2100,"Monday, Tuesday",iQiyi MBC
4cfde7ede244478d985e3fbb1eb8d181,Cheeze Go,2020,4,240,not found,not found
5f1e050a0d9c41b38d8ac929f7c1b958,Team Bulldog: Off-duty Investigation,2020,12,4200,"Saturday, Sunday",OCN
c8e2ead5aba445e7a4c501c77dc4272c,Where Your Eyes Linger,2020,8,600,Friday,Viki
94ac84b4410b48cb8b410f6d7d0ad2a1,Kkondae  Intern,2020,24,2100,"Wednesday, Thursday",MBC
643b84d601144bf4a705dd6ddcd24bab,Mystic Pop-Up Bar,2020,12,4080,"Wednesday, Thursday",jTBC Netflix
20bc59ab8ed1466083d73036e6e25c4e,King Maker: The Change of Destiny,2020,21,3720,"Saturday, Sunday",TV Chosun
2a6e2620c2134aa2b853e64c34770c91,A Successful Geek,2020,5,540,"Monday, Thursday",not found
d44cb498a4ae4a57b9060cc0e27bb2f9,Oh My Baby,2020,16,3900,"Wednesday, Thursday",tvN
7882b429d89b42ebbd71d1f4053551c5,Go With,2020,2,not found,"Saturday, Sunday",MBN
2b1c0dbfaf584e998ee22f3b56e3b83c,Soul Mechanic,2020,32,2100,"Wednesday, Thursday",KBS2
ac33018fa7724654a1d4294d2fdf0fb9,Cast: The Golden Age of Insiders,2020,8,780,"Tuesday, Wednesday",tvN
8d7bbc7dfa074db7a2a70e52031b5616,Mom Has an Affair,2020,122,1920,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS
1ea5167c67f54d39a3d986bd93a2e21b,Extracurricular,2020,10,3300,Wednesday,Netflix
ebd46a27c659483d86168b036d60425e,Shall We That’s,2020,6,540,Monday,not found
cbd62ed9b35346b7b33c01b69cc258d5,Good Casting,2020,16,3900,"Monday, Tuesday",SBS
4c6766f515ac43cf85f84f4aff6821de,When My Love Blooms,2020,16,3600,"Saturday, Sunday",tvN
dfb423cacebd4a2680ec5609665f2b04,Mermaid Prince,2020,6,840,Friday,not found
bb92d95a8d144959a57fc028470c5a2b,My Wonderful Roommate,2020,8,600,Wednesday,not found
bb1662edf49447d2ad6e0fc76df09c20,The World of My 17,2020,12,900,"Wednesday, Friday",Naver TV Cast vLive
9dd6d930c3764505b6efc3410cf283b6,Brilliant Heritage,2020,122,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1
dda080cab42244c99e5ae03ae4ea7a9d,Born Again,2020,32,2100,"Monday, Tuesday",KBS2
a3b2da3be2464d65bbe5dc07bb8de3f1,Timing,2020,4,900,not found,jTBC
8f65a6aa389d44539a61b5230ca2d651,Mute,2020,4,900,not found,jTBC
55ac0682fb3b453eb0b059eeeefcc39c,Crash! Insignificant Reunion,2020,4,840,Friday,vLive
9a21086848a34fec85f76e1b27fdfc1a,The King: Eternal Monarch,2020,16,4200,"Friday, Saturday",Netflix SBS
9fd3ebe18375488c8d739b3c5ebf112e,The Female Friend Among Guys,2020,5,480,not found,not found
6d273cc558264686b285d56a027670f5,187 cm Male Friend vs 155 cm Female Friend,2020,3,420,not found,not found
bf51403a87d94534a75a352814dd73c9,ShorTest,2020,2,360,Friday,not found
fcf886870cd44fd49794d7f200a82b8d,Ordinary but Special,2020,6,1020,Wednesday,vLive
8d1ae65689484003ad98366035386a5e,Ask Miss Shin,2020,3,660,Monday,Naver TV Cast
59142361107343278db1a3bd5480556c,How to Buy a Friend,2020,8,2100,"Monday, Tuesday",KBS2
efbf47c11d1d4d1880f0af97af7598eb,"AI, Her",2020,3,1200,Tuesday,not found
fb91e7f2ce3b4df5abe5bb0dbb7ea86b,Best Mistake Season 2,2020,16,900,"Tuesday, Thursday",vLive
3a934abd52f741739cc6687128b3062e,Fatal Promise,2020,104,2160,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2
cf71f66a049b4774895c012203f8fd11,Rugal,2020,16,3900,"Saturday, Sunday",Netflix OCN
e432f91de66948ba8113e9bd79af9d06,Eccentric! Chef Moon,2020,16,3900,"Friday, Saturday",Channel A
2da0f1cc07634caea466cecc63fa60af,The World of the Married,2020,16,4800,"Friday, Saturday",jTBC
33ffdae790b541818394230e72c9ec4e,"Meow, the Secret Boy",2020,24,2100,"Wednesday, Thursday",KBS2
3a2e422684a84a9ebb2f109a8de15f99,"Romance, Talking",2020,8,720,"Tuesday, Wednesday",not found
587ac49da83e441f9d86935f23b74e94,365: Repeat the Year,2020,24,2100,"Monday, Tuesday",MBC
de4f193eae534711992908b5f62f368e,A Piece of Your Mind,2020,12,4260,"Monday, Tuesday",tvN
1b7a362d84af4c959324754eb3f5aa3d,Find Me in Your Memory,2020,32,2100,"Wednesday, Thursday",MBC
c52dc040450f474d8c75ed45c372dfa1,"Fight Hard, Love Harder Season 2",2020,4,900,Friday,not found
407d7a7154da46199f1ac6572673c579,Big Picture House,2020,12,540,"Friday, Sunday",Naver TV Cast
6c1839039a8941628bd62a2715c0abe9,Kingdom Season 2,2020,6,2700,Friday,Netflix
f56738c9f0c345029991e7e93e239f6a,Hospital Playlist,2020,12,5400,Thursday,Netflix tvN
55db777c2612478eae9f3051fada16a8,Memorist,2020,16,3900,"Wednesday, Thursday",tvN
1581a7c134dc44cb8ebdb4b7a9ff65fa,Sweet and Salty Fairy,2020,5,720,Wednesday,not found
8215dcecf1734728ba61095aeacf7f9d,Nobody Knows,2020,16,4200,"Monday, Tuesday",SBS
a4ff6a90486048929d50daf5a28c786c,Scene Number Paran,2020,3,660,not found,not found
c72243d69a5e4b4f8a3887bbe07f2ffc,When the Weather Is Fine,2020,16,3600,"Monday, Tuesday",jTBC Viki
fd0a2b67150542beaad7d172ea66b360,"Hi Bye, Mama!",2020,16,4200,"Saturday, Sunday",Netflix tvN
8fb57b0e64aa4348a6378a753a933bcd,Hyena,2020,16,4200,"Friday, Saturday",Netflix SBS
35831a99cf554fd6941e748cc9cc62db,One Fun Girl,2020,10,300,Tuesday,not found
cae02dab2a544b3c9cd9279b9c0d22df,Sweat Romance Season 2,2020,9,420,"Wednesday, Saturday",not found
ea2242d13ef44d548bef7a2652ff38ae,Sungkyunkwan Romance,2020,3,540,not found,not found
b8d2f346ebb74248bb58c99c34d4a6bc,The Temperature of Language: Our Nineteen,2020,16,1380,"Thursday, Saturday",tvN vLive
1507d2fb9b844985b9625cf316058c6b,Jump! Jump! Jump!,2020,15,600,"Wednesday, Thursday",Naver TV Cast
53e8dd79275744a9be01484ce1132679,The Cursed,2020,12,3780,"Monday, Tuesday",tvN
a410617bede842b2b491dc96172ec5d0,Ending Again,2020,12,900,"Saturday, Sunday",Naver TV Cast
472ec0401a5149578b64a8664fd49cff,My Holo Love,2020,12,3300,Friday,Netflix
7eec8f8676fc4c5aabdd055f78f49ed1,Living With a Ghost,2020,16,not found,Thursday,Naver TV Cast
2ca585e916c9460c8bcc064d7affe210,Tell Me What You Saw,2020,16,3600,"Saturday, Sunday",OCN
78ff11b4301b4694a73b510e34a5d03d,Itaewon Class,2020,16,4200,"Friday, Saturday",jTBC Netflix
ebff4229dd49477f9e9ca4a28829b1b6,Forest,2020,32,1860,"Wednesday, Thursday",KBS2
a3904ed961ee42b39dc2544608b876fb,Real:Time:Love Season 2,2020,8,900,Friday,vLive
bf9ab907ad574be0a3098ff999911140,XX,2020,10,1500,Friday,MBC Naver TV Cast vLive
6fcf25942e634ba7a4f571d257c8b9ce,The Game: Towards Zero,2020,32,1800,"Wednesday, Thursday",MBC
86f46107fa1f46ef910b7170b0dba3b7,Hearts and Hari,2020,12,600,Friday,Tooniverse
2ac13f0885b54af68e4ce07348b11e4d,How Are You Bread,2020,5,2520,Saturday,Naver TV Cast Viki
68fda71021664349b25b6e519af9d4ae,Money Game,2020,16,4200,"Wednesday, Thursday",tvN
2f818924737e42b1ad27941b37aa8b66,I Need Standards 2,2020,4,540,not found,not found
9facf2bcb32c4e618e77fac607d4502d,Night of Love,2020,6,660,Monday,not found
d7c2193007364ee19e87e849c4db4a26,Painless Youth,2020,2,540,Friday,not found
8a720bdcf2234bda87d53eb50736f699,Winter Vacation,2020,6,660,Friday,vLive
75b8778871df4fbc830652abeb13fa89,A Twist Girl,2020,3,600,not found,not found
79c4732493654aea9f181811e289adc4,Dr. Romantic Season 2,2020,16,4200,"Monday, Tuesday",SBS
544c51af0c98459bb4e3ef922b56fffd,Lover of the Palace,2020,10,600,not found,not found
88385f60f09a4fca8b1b676272697564,Touch,2020,16,3780,"Friday, Saturday",Channel A Viki
ae63f03f451a4e02a2d60ca9f6d6c285,Confession Company,2019,4,300,not found,not found
a7deaceb26174ca59dcf5d2bea7c458b,"Worth Love, Bo Ram",2019,2,1320,"Friday, Saturday",MBC Dramanet
8c9e7aeef0074d8db789708bfeaa4d8a,LOVE-Imong,2019,6,780,not found,not found
4afb26f83f4f470fb5790c57b9317152,Wish Woosh Season 2,2019,10,780,"Tuesday, Thursday",vLive
5e6333b93a9f4b6bb2d924e3a47d5dee,Genome’s Romance,2019,8,900,"Friday, Saturday",Kocowa
f8c22c00a0d8409885b49ebaf106ded4,Do You Want to Play the Truth or Dare with Me? Reboot,2019,2,420,Friday,not found
ebe009a45e6a4f3c9df6c51c87358318,The Secret of Secret,2019,4,900,"Tuesday, Wednesday, Friday",Naver TV Cast
334c6ebf0ccd430984fe7ebce6203a4e,Ghost VRos,2019,8,600,"Monday, Wednesday",tvN
ede8f35035944f88a92d1f720836bc50,Farming Academy Season 2,2019,4,3000,Monday,SBS
